,content,label
31216,내가 해고를 당했는데 남은 다른 직원들이 나를 어떻게 생각할까?,1
61617,4년간 덕질 같이할 친구가 없네요...,2
11081,아는행님 보고말꼬양~,0
10922,흥해보자 이번 시즌이 진짜 전북이다!!,0
38701,역시 한미동맹은 일회용이엇어 ㅋㅋ,1
19157,면접을 봤는데 면접관 태도가 너무 마음에 안 들었어. ,1
56558,친구에게 실망했어.,2
13842,은퇴 준비를 어떻게 해야 할지 모르겠네 짜증이나 정말.,1
6285,오늘 대리에서 과장으로 승진했어.,0
4471,오늘은 정말 잊지 못할 날이야.,0
20368,당장 내일 보고서 제출일인데 큰일이야.,1
34030,진짜 아바타를 여친으로 만드는 세상이 오다니 ㅋㅋㅋ,1
38524,해명들으면 그런가 싶다가도 사진보면 베낀거 같다,1
10379,매일 재미있게 해주는 백종원씨 앞으로도 응원합니다!,0
57349,나 요즘 너무 힘들어. 친구랑 너무 자주 다투는 것 같아.,2
19865,직장 생활에 회의감이 들어.,1
49150,삼십 대가 다가오는데 아직 취업을 못 해서 걱정이야 ,2
48955,사람들 만나는 게 싫어졌어.,2
37631,한채영이...?????,1
57253,오늘만 잘하면 프로젝트를 끝낼 줄 알았는데 오류가 발생했어. 고치려면 시간이 얼마나 걸릴지 모르겠어.,2
2985,신규사업부를 맡으라고 해서 짜증이 났는데 그 사업을 철수하기로 했대.,0
60288,한달에 21일일하고 세전 140에 하루에 8 ~ 10시간 일하는거 같은데..,2
9732,당신이 남긴 주옥같은 명곡들을 들을수 있음을 감사합니다 ~~편안하게 돌아가셨다니~~~~~,0
199,안정적으로 사업을 자식들에게 물려줘서 큰 걱정이 없어.,0
47939,아들은 나에게 용돈만 달라고 해서 내가 돈 버는 기계가 된 것 같아.,2
41983,와우~~~! 5년간 14억 원이나 ~~,1
5171,혈압수치가 많이 좋아져 한시름 놓아도 된다고 하니 기뻐.,0
56497,당뇨가 걸려 먹고 싶은 인스턴트를 먹지 못해서 삶이 즐겁지가 않아.,2
31051,친구들은 특기가 한두 개씩은 있는데 난 한 개도 없는 것 같아서 속상해.,1
40450,저러다가 믄일 생기면 또 나라탓할거다.,1
22452,건강을 위해서 금연해야 하는 데 내 스스로 끝까지 금연할 수 있을지 자신이 없어서 많이 불안해.,1
52425,오늘도 면접에서 떨어져서 많이 힘들어.,2
54885,병원에서 엑스레이 촬영을 했는데 무릎 연골이 다 닳아서 인공관절 수술을 받아야 된다고 하네.,2
31190,빨리 남자친구와의 일주년이 되었으면 좋겠어. 시간이 너무 안 가!,1
7428,금토가 젤로 기다려지는1인 입니다넘 잼나요,0
62961, 한경기당 1골씩 밖에 안먹힌거네...,2
51391,경제적으로 어려운 상황에서 결혼한다는 건 정말이지 힘들고 안쓰러운 일이야.,2
9083,간신으로 나오신분 쇼핑왕루이에서 되게 순박해보였는데 역시 배우셔서 그런지 연기가 ㅎㄷㄷ함,0
50210,나는 열심히 일하고 아껴가면서 노후를 준비해 가고 있는데 금수저 친구를 보니 질투가 나네.,2
12749, 응원소리 크다는 소문이 있던데 호시오빠 진정해요 ㅋㅋ,0
50952,옆집 노인은 내가 떡을 들고 가도 이상하게 나한테 차갑게 굴어서 기분이 나빠.,2
50080,최 노인을 믿고 그 주식에 투자한 것이 큰 잘못이었어.,2
25501,친구 때문에 짜증 나.,1
10565, 작년에 처음갔던곳인데 큰힘이 됬어요,0
14754,요즘 새로운 변화를 따라가지 못할까 봐 좀 걱정이야.,1
3250,고등학교 때 친구와 같은 대학에 입학해서 너무 기뻐.,0
47936,죽마고우가 갑자기 심부전증으로 세상을 떠났어. 더 자주 연락하고 만나지 않는 게 너무 후회돼.,2
49403,어제가 남편의 기일이었는데 하나 있는 딸이 전화도 없고 잊어버렸나 봐.,2
13316,딸이 전화를 받고 몰래 나가서 뒤따라갔어.,1
15261,남편은 건강을 도대체 왜 돌보지 않는지 그 이유를 모르겠어. 매일 과음을 해.,1
5939,출근 첫날 선배가 자기를 너무 어렵게 생각하지 않아도 된다고 말해 줬어.,0
40562,박근헤 머리로 떨어져라,1
3362,친구가 취업했대!,0
38231, 정도는 쌋던거같은데다이어트 하면서 일주일에 한두번 ?,1
62462,"그럼, 얼마동안 기다릴수 있을까?",2
48723,어제 아버지랑 말다툼해서 속이 상했어.,2
44726,진짜 친박인지 뭔박인지 두개골 터져서 우동사리가 튀어나올때까지 대가리 벽돌로 찍어버리고 싶다,1
37898,겁나 드라마보는거 같다..,1
56591,오늘 남편이 노후 대비 자금을 주식 투자로 잃었다는 걸 알게 됐어.,2
32679,경찰에 신고하겠다고 하자 그때서야 사과하는 학교 폭력 가해자에게 싫증 났어. 정말 혐오스러워.,1
47187,따돌림을 당하고 있는데 나를 괴롭힌 아이들에게 화도 내지 못하는 내가 너무 실망스러워.,2
20914,난 결혼 절대 안 해.,1
19690,작년부터 시작한 사업이 잘 풀리지 않아서 스트레스받아.,1
3208,난 내가 공부한 만큼 성적이 잘 나올 거라고 믿어.,0
12066,저도 기쁘고 보람됩니다.,0
10865, 계속 쉬운 요리 개발 하실 거쥬 감사해요,0
54405,친구들을 만났는데 자신들 연애 얘기만 해서 재미가 없고 외로웠어.,2
39669, 노점상들 볼 때마다 화가 난다.,1
50583,어제 충격적인 이야기를 들었어. 고등학교에서 꼴등이던 친구가 이번에 변호사가 됐다고 전해 들었어.,2
28792,친하진 않고 그냥 얼굴만 아는 아들 친구가 주례를 해달라고 했어.,1
26241,내가 도움을 요청했는데 친구들이 외면했어.,1
41686,지진을 다스리는 울나라 정부 이번엔 화산폭발로?,1
11307, 시중에 염색약은 안될거 같고 천연염색이면 머리염색을 해도될까요?,0
16951,이번 달 실적이 부족해 안달 나 죽겠어. 그래서 친구에게 보험을 들으라고 권유했어.,1
48503,내가 뭘 그렇게 잘못했는지 나한테 못되게 구는 사람이 있어.,2
55662,이 나이에 아픈데 주변에 사람도 없고 위로해주는 친구도 없어서 허무해.,2
45823,남자친구랑 있는 게 너무 힘들어.,2
4848,전에 아끼던 학생이 내가 아픈 걸 알고 문병을 왔어.,0
42877,삼족 멸할만 하자나,1
10142,집에서 밥상에 정말도움이됩니다.,0
12308,트럼프의 백악관 입성을 쌔빠지게 응원합니다.,0
33501,근데 핸드폰사용이 너무자유로운거 같아서요..,1
12103,암튼 안양 엘지 트윈스 화이팅,0
58054,이번에 나랑 동일한 암 앓고 있는 친구가 먼저 죽었어.,2
2543,나 오늘 옆집 할멈에게 오백만 원을 건네주고 왔어. 내 스스로가 자랑스러워.,0
28282,직장 상사가 자꾸 사적으로 연락을 해서 좀 성가셔.,1
24342,노후 준비가 너무 안 돼서 자녀들에게 부끄럽네.,1
57893,여자 친구가 이제 더 이상 나를 사랑하지 않는 것 같대.,2
16357,동생이 잘못해서 혼내고 있는데 부모님이 무조건 동생 편만 들어서 화가 나.,1
42893,Is야 나대지말고 그냥냅둬라,1
416,난 노인정 사람들을 믿어.,0
53577,두 달 있으면 딸아이가 결혼하는데 벌써 쓸쓸하네.,2
18943,더위에 취약한 아빠가 더운 여름날 농사일을 하다 논에서 쓰러지셨어.,1
55506,학교에서 맞고 따돌림당해서 학교 다니기가 무서워.,2
62743,캡사이신 법 나왔네 ㅜㅜ,2
53180,이제는 오랜 투병 생활에 너무 지쳐서 모든 걸 포기하고 싶어.,2
10937,오~~좋은생각이네요 ^^,0
37954, 보고 엄청 놀램;;,1
23995,근소한 차이로 면접에서 떨어졌어.,1
46289,내 친구는 불로소득으로 노후가 걱정없게 됐어.,2
10807,제가 젤 좋아하는 병규 형님과 용수형이 뽑히다니..,0
6129,요즘 이것저것 준비할 것도 많고 매우 바빠. 오늘은 가장 중요한 여권을 만들 거야.,0
12846,오늘 친하게 지내던 친구를 배신하고 돈을 빼앗아서 죄책감이 들어.,1
49369,돈을 많이 번다면 좋을 것 같아? 아니면 좋지 않을 것 같아? ,2
13999,내가 미처 확인하지 못한 실수로 인해 회사 계약 건이 하나 없어지게 되었어.,1
60275, 이런기사 볼때마다 같은 인간으로서 그저 미안할 뿐이다..,2
6195,이번에 맡은 프로젝트는 내가 비슷한 유형을 맡아봐서 아주 잘 해결될 거야.,0
1527,암 보험을 예전에 들어둬서 암 치료비 부담을 덜게 되었어.,0
52495,김 사장이 나한테 사기를 쳤어.,2
55071,회사 선배가 회삿돈을 빼돌렸다가 고소까지 당했다는 소식에 충격받았어.,2
12907,남편이 너무 변했어.,1
46899,만성질환이 많이 호전되었는데도 의사는 계속 병원에 오라하니 힘이 드네.,2
53113,남편이 결혼 후에 너무 변했어. 끔찍하고 너무 화나고 속상해.,2
34048,이번엔 진짜인가???,1
6121,이번 프로젝트만 잘 끝내면 내가 원하는 연봉으로 협상할 수 있을 것 같아! 이번 프로젝트는 내가 전공한 분야라 자신 있어!,0
61491, 너무 안타까워서 고민임ㅠ,2
46146,돈을 벌기 위해 나 혼자 시골에 내려와 농사를 시작했어. 남은 인생도 가족들을 위해 희생하는 거 같아.,2
11671,흉기가 드디어 개발성공했나보네,0
6044,내일 고등학교 친구들이랑 만나기로 했어. 오랜만에 만나지만 편안한 마음이 들어.,0
56096,결혼을 약속한 여자 친구가 나에게 집이라 해놓고 시내에서 친구들과 술을 마시고 있는 것을 보고 배신감을 느꼈어.,2
54871,엄마 주려고 열심히 장봐서 요리했는데 해산물을 못 먹는다고 버리셨어.,2
35066, 해명참 이상하네 소속사 직원맞아요?,1
21200,선생님이 자꾸 나를 내 옆자리 친구랑 비교하셔서 속상하고 화나.,1
25704,나를 괴롭혔던 놈이 치킨 사업이 잘돼서 화가 나.,1
7977,수줍은 미소 속에 세계를 감탄하게 하는 미소가 있다는 걸 있지 마세요 ^^~,0
53695,나 이번에도 취업에 실패했어.,2
3560,아들은 남편을 닮아서 좋은 사람을 만날 것 같아.,0
47713,내 고객이 가입하고 바로 억대 보험금을 타갔어. 회사에 막대한 손해를 입혀서 너무 우울해. ,2
52071,젊은 시절에 몸을 너무 혹사시킨 것 같아.,2
10300,가격이나 뭐 배송이나 이유식의 질등 다양한 시각에서 괜찮은지 이야기 해주시면 감사하겠습니다:D,0
46503,가족 때문에 머리가 마비됐어.,2
57739,딸이 자전거를 타다가 뛰어오는 애와 부딪혀 넘어졌어. 그 애 엄마가 우리 딸한테 소리를 질렀어!,2
4704,요즘 사회적 거리 두기 때문에 취업도 못 하는데 오히려 잘 됐어. 집에서 오락을 즐기고 여유롭게 지내고 있지.,0
49176,난 직장을 그만둔 지 오래돼서 업무 스트레스가 없어.,2
558,이 년 전에 매입한 집값이 올라서 이번에 시세차익이 꽤 생겼어.,0
20766,요즘 온몸이 쑤시니까 짜증스럽네.,1
14704,요즘 연애가 하고 싶어. 다른 친구들은 연애하는데 나만 없으니 외로워.,1
51974,오늘도 두 시간도 못 자고 뜬 눈으로 밤을 새웠어. 불면증 때문에 이렇게 힘든데 가족들은 걱정도 안 하네.,2
12716,젤로의 다비드상ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
440,나 코로나인 줄 알았는데 그냥 감기였어. 걱정을 했는데 기뻐.,0
5661,오늘 산부인과에 다녀왔어. 너무 기뻐.,0
61769,아니 그것보다그녀가 귀찮아 할까봐안되겠습니다..,2
26031,경제적으로 아무도 나를 도와줄 사람이 없다는 생각에 고립감이 들어.,1
8661,몰입도최고!! 배경음악도 짱!!,0
48945,당뇨에 걸렸는데 돈이 없어서 친하지도 않은 친구에게 돈을 빌렸어.,2
15422,노는 애들은 학교에 왜 오는 걸까? 자기들이 학교 분위기를 흐리는 줄도 모르나 봐.,1
29089,내 아이가 성적을 너무 못 받아 왔어.,1
62098,나혼자 붙들고 있네..,2
53251,오늘 기대했었던 회사 면접에서 떨어졌어.,2
23414,남자친구가 뮤지컬 보러 가지 말자고 해서 짜증 나.,1
51203,오늘 친구가 나에 대한 거짓말을 해서 선생님에게 불려갔어.,2
1775,아내가 퇴원을 결혼기념일 전에 해서 다행이야.,0
35261,없음?,1
50894,동생이 언니 치료비를 위해 적금을 깨겠대.,2
58545,하 우울한주말이네요,2
53576,다른 사람들과 성 정체성이 다르다는 이유로 회사에서 해고를 당했어. 너무 억울해서 눈물만 나.,2
58377,어떻게 자기 아버지한테 그런 말을 할 수가 있지? 내 아들이지만 정말 구역질이 나.,2
55032,팀장님이 내가 마음에 안 든다는 말을 하셔서 너무 슬퍼.,2
6667,얼마 전에 장거리 연애를 오랫동안 해왔던 친구 커플이 드디어 결혼했어.,0
6565,일찍 자고 일찍 일어났더니 공부할 때 마음이 한결 편안해.,0
5991,오늘 아내가 산부인과를 갔는데 임신 사 주차래. 너무 기뻐.,0
54663,학교에서 애들이 나랑 말을 안해. 투명인간 취급을 해. 나혼자 섬에 버려진것 같아.,2
14435,수능과 수시 무엇으로 대학을 갈지 고민 중인데 선생님의 재촉이 짜증 나.,1
5870,이번 발리 여행은 특히 더 좋았어.,0
62986, 사람외모가지고 그러는거 아니다,2
4937,은퇴를 위해서 열심히 저축 중인데 돈 모으는 재미가 있어.,0
19707,회사에서 공개적으로 상사에게 혼나서 부끄러워.,1
11394, 아저씨 아프다고 방송 쉬실 때 편지를 썼었는데요.,0
1749,주변에 아픈 사람이 너무 많아.,0
6501,미리미리 아끼고 돈을 모아두니 마음이 든든하네.,0
8496,특검을. 믿습니다. 화이팅,0
49829,이번에 취업 못하면 당분간 쫄쫄 굶어야 돼서 힘드네.,2
12423,어렸을때 꿈이 오락실주인였는데 ㅎㅎ,0
61812, 잘할려고해도그게맘처럼안대요,2
9599,  연아양 수고햇어요...,0
48885,내 통장을 보면 나 자신이 초라해져.,2
56171,우리 학교에는 폭력 문제가 시급한데 전혀 나아질 기미가 보이지 않아.,2
25833,준비했던 보고서를 제출했는데 다시 하라고 한 소리 들었어. 며칠은 또 고생해야 할 판이야.,1
7529,딘딘이 하드캐리♡,0
28009,어버이날인데 어찌 제 엄마만 쓸 수 있는 걸 선물하냐. 대놓고 뭐라 할 수도 없고 정말 섭섭하네.,1
37823, 대단하다,1
58708,취업준비생입니다..취업하기 정말 힘드네요.....,2
48224,회사가 다 같이 어려우니 조금만 참자며 월급을 주지 않고 있어서 환멸이 나.,2
10946,10월 3일 일본 이민간다 수고해라 헬센징들아,0
55900,동네 사람들에게 우리의 형편을 내색하지 않았어. 그럼 내가 너무 슬프고 비참하잖아.,2
9589,한번 LG는 영원한 LG입니다...,0
45386,부모님과 싸워서 우울해.,2
32292,병원에서 만성질환이라는데 어떤 상태일까?,1
46700,나는 낯가림이 심해서 사람을 잘 못 사귀고 친화력이 좋지 않아.,2
